|context|query
37|"4 0 3 0
1 2
----
"|"4 0 3 0

Just provide the two values."
38|"2 3 3 3
1 1
----
"|"2 3 3 3

Just provide the two values."
39|"0 1 0 0
1 1
----
"|"0 1 0 0

Just provide the two values."
40|"2 0 0 4
1 3
----
"|"2 0 0 4

Just provide the two values."
41|"1 3 4 3
1 1
----
"|"1 3 4 3

Just provide the two values."
42|"1 2 4 1
1 2
----
"|"1 2 4 1

Just provide the two values."
43|"2 2 3 4
1 2
----
"|"2 2 3 4

Just provide the two values."
44|"4 1 1 4
0 2
----
"|"4 1 1 4

Just provide the two values."
45|"0 0 4 2
1 3
----
"|"0 0 4 2

Just provide the two values."
46|"0 2 0 3
0 2
----
"|"0 2 0 3

Just provide the two values."
47|"4 0 0 1
0 2
----
"|"4 0 0 1

Just provide the two values."
48|"3 3 2 0
1 2
----
"|"3 3 2 0

Just provide the two values."
49|"2 3 2 2
1 1
----
"|"2 3 2 2

Just provide the two values."
50|"4 2 3 4
0 3
----
"|"4 2 3 4

Just provide the two values."
51|"2 2 1 2
1 1
----
"|"2 2 1 2

Just provide the two values."
52|"2 4 0 0
3 3
----
"|"2 4 0 0

Just provide the two values."
53|"2 3 3 1
1 1
----
"|"2 3 3 1

Just provide the two values."
54|"4 1 0 2
0 3
----
"|"4 1 0 2

Just provide the two values."
55|"0 4 3 1
1 2
----
"|"0 4 3 1

Just provide the two values."
56|"1 3 0 4
0 2
----
"|"1 3 0 4

Just provide the two values."
57|"2 0 3 1
1 2
----
"|"2 0 3 1

Just provide the two values."
58|"4 0 3 1
0 2
----
"|"4 0 3 1

Just provide the two values."
59|"0 4 4 2
2 4
----
"|"0 4 4 2

Just provide the two values."
60|"0 1 4 3
1 2
----
"|"0 1 4 3

Just provide the two values."
61|"3 3 1 4
0 1
----
"|"3 3 1 4

Just provide the two values."
62|"0 0 0 4
0 2
----
"|"0 0 0 4

Just provide the two values."
63|"0 1 1 2
0 2
----
"|"0 1 1 2

Just provide the two values."
64|"2 0 2 0
2 2
----
"|"2 0 2 0

Just provide the two values."
65|"3 2 2 4
0 2
----
"|"3 2 2 4

Just provide the two values."
66|"0 4 0 3
1 2
----
"|"0 4 0 3

Just provide the two values."
67|"4 4 2 1
1 3
----
"|"4 4 2 1

Just provide the two values."
68|"4 4 1 1
1 2
----
"|"4 4 1 1

Just provide the two values."
69|"4 4 2 2
1 3
----
"|"4 4 2 2

Just provide the two values."
70|"3 3 0 3
0 1
----
"|"3 3 0 3

Just provide the two values."
71|"2 0 2 0
2 2
----
"|"2 0 2 0

Just provide the two values."
72|"3 3 2 2
0 1
----
"|"3 3 2 2

Just provide the two values."
73|"4 3 4 4
1 2
----
"|"4 3 4 4

Just provide the two values."
74|"3 1 0 3
0 1
----
"|"3 1 0 3

Just provide the two values."
75|"4 4 3 2
1 3
----
"|"4 4 3 2

Just provide the two values."
76|"2 3 4 3
2 2
----
"|"2 3 4 3

Just provide the two values."
77|"3 3 1 3
0 0
----
"|"3 3 1 3

Just provide the two values."
78|"4 4 3 4
1 2
----
"|"4 4 3 4

Just provide the two values."
79|"3 2 3 4
0 2
----
"|"3 2 3 4

Just provide the two values."
80|"2 4 4 1
3 3
----
"|"2 4 4 1

Just provide the two values."
81|"3 0 3 0
1 1
----
"|"3 0 3 0

Just provide the two values."
82|"4 3 1 0
1 2
----
"|"4 3 1 0

Just provide the two values."
83|"3 0 2 4
0 3
----
"|"3 0 2 4

Just provide the two values."
84|"1 0 2 2
0 2
----
"|"1 0 2 2

Just provide the two values."
85|"3 1 4 2
1 2
----
"|"3 1 4 2

Just provide the two values."
86|"4 2 1 0
1 3
----
"|"4 2 1 0

Just provide the two values."
87|"3 0 4 0
2 2
----
"|"3 0 4 0

Just provide the two values."
88|"2 2 0 4
1 3
----
"|"2 2 0 4

Just provide the two values."
89|"2 2 0 1
1 2
----
"|"2 2 0 1

Just provide the two values."
90|"3 3 4 1
1 1
----
"|"3 3 4 1

Just provide the two values."
91|"2 3 3 2
1 1
----
"|"2 3 3 2

Just provide the two values."
92|"3 1 4 2
1 2
----
"|"3 1 4 2

Just provide the two values."
93|"2 4 0 2
2 3
----
"|"2 4 0 2

Just provide the two values."
94|"2 2 0 1
1 2
----
"|"2 2 0 1

Just provide the two values."
95|"1 4 2 1
1 2
----
"|"1 4 2 1

Just provide the two values."
96|"0 3 3 2
0 2
----
"|"0 3 3 2

Just provide the two values."
97|"2 3 4 0
3 3
----
"|"2 3 4 0

Just provide the two values."
98|"1 2 0 0
1 2
----
"|"1 2 0 0

Just provide the two values."
99|"3 3 4 4
1 2
----
"|"3 3 4 4

Just provide the two values."
