|context|query
70|"1 0 2 0 1 1 2 1
0 5
----
"|"1 0 2 0 1 1 2 1

Just provide the two values."
71|"2 2 1 0 2 2 0 0
2 6
----
"|"2 2 1 0 2 2 0 0

Just provide the two values."
72|"4 1 3 3 3 1 4 2
2 4
----
"|"4 1 3 3 3 1 4 2

Just provide the two values."
73|"1 2 1 1 1 3 0 0
1 4
----
"|"1 2 1 1 1 3 0 0

Just provide the two values."
74|"0 2 1 1 0 3 0 3
1 5
----
"|"0 2 1 1 0 3 0 3

Just provide the two values."
75|"3 1 0 2 1 2 3 3
2 4
----
"|"3 1 0 2 1 2 3 3

Just provide the two values."
76|"2 3 3 3 4 1 4 3
1 4
----
"|"2 3 3 3 4 1 4 3

Just provide the two values."
77|"1 2 0 3 2 1 0 4
1 6
----
"|"1 2 0 3 2 1 0 4

Just provide the two values."
78|"4 4 1 1 4 1 0 0
1 5
----
"|"4 4 1 1 4 1 0 0

Just provide the two values."
79|"4 2 0 3 4 0 2 2
1 6
----
"|"4 2 0 3 4 0 2 2

Just provide the two values."
80|"4 2 1 0 2 1 1 3
1 5
----
"|"4 2 1 0 2 1 1 3

Just provide the two values."
81|"0 1 4 0 0 2 1 3
3 6
----
"|"0 1 4 0 0 2 1 3

Just provide the two values."
82|"0 2 3 4 4 2 2 1
1 6
----
"|"0 2 3 4 4 2 2 1

Just provide the two values."
83|"4 3 3 2 2 1 0 2
2 5
----
"|"4 3 3 2 2 1 0 2

Just provide the two values."
84|"1 2 2 2 4 0 3 0
3 6
----
"|"1 2 2 2 4 0 3 0

Just provide the two values."
85|"4 4 4 0 0 0 2 3
2 6
----
"|"4 4 4 0 0 0 2 3

Just provide the two values."
86|"2 4 3 1 1 3 3 2
0 4
----
"|"2 4 3 1 1 3 3 2

Just provide the two values."
87|"1 2 1 2 3 2 3 4
1 4
----
"|"1 2 1 2 3 2 3 4

Just provide the two values."
88|"3 0 4 1 1 3 4 0
3 5
----
"|"3 0 4 1 1 3 4 0

Just provide the two values."
89|"2 0 2 4 1 3 4 4
1 6
----
"|"2 0 2 4 1 3 4 4

Just provide the two values."
90|"1 0 2 2 0 4 1 3
1 6
----
"|"1 0 2 2 0 4 1 3

Just provide the two values."
91|"2 1 0 2 3 3 2 2
2 4
----
"|"2 1 0 2 3 3 2 2

Just provide the two values."
92|"3 1 2 1 3 0 3 4
2 4
----
"|"3 1 2 1 3 0 3 4

Just provide the two values."
93|"3 2 2 2 1 4 1 4
1 5
----
"|"3 2 2 2 1 4 1 4

Just provide the two values."
94|"0 2 4 3 0 0 1 4
3 7
----
"|"0 2 4 3 0 0 1 4

Just provide the two values."
95|"3 4 3 3 4 3 1 3
0 3
----
"|"3 4 3 3 4 3 1 3

Just provide the two values."
96|"4 2 2 1 2 1 3 3
1 4
----
"|"4 2 2 1 2 1 3 3

Just provide the two values."
97|"3 4 1 2 3 3 3 0
2 4
----
"|"3 4 1 2 3 3 3 0

Just provide the two values."
98|"0 0 2 4 3 0 1 3
2 6
----
"|"0 0 2 4 3 0 1 3

Just provide the two values."
99|"3 4 0 1 1 0 2 3
1 5
----
"|"3 4 0 1 1 0 2 3

Just provide the two values."
