|context|query
38|"2 4 0 3 2 3 0 4
2 4
----
"|"2 4 0 3 2 3 0 4

Just provide the two values."
39|"1 1 4 4 4 1 0 1
1 7
----
"|"1 1 4 4 4 1 0 1

Just provide the two values."
40|"3 0 4 4 0 1 4 4
1 6
----
"|"3 0 4 4 0 1 4 4

Just provide the two values."
41|"1 2 0 3 0 4 0 3
3 4
----
"|"1 2 0 3 0 4 0 3

Just provide the two values."
42|"0 3 4 1 4 3 2 1
0 6
----
"|"0 3 4 1 4 3 2 1

Just provide the two values."
43|"0 4 2 1 2 0 4 2
2 4
----
"|"0 4 2 1 2 0 4 2

Just provide the two values."
44|"4 1 2 3 4 0 4 3
2 6
----
"|"4 1 2 3 4 0 4 3

Just provide the two values."
45|"0 4 1 0 4 3 2 2
2 5
----
"|"0 4 1 0 4 3 2 2

Just provide the two values."
46|"1 2 0 3 4 1 4 1
3 7
----
"|"1 2 0 3 4 1 4 1

Just provide the two values."
47|"4 0 2 1 3 2 3 1
0 5
----
"|"4 0 2 1 3 2 3 1

Just provide the two values."
48|"0 1 4 3 4 1 1 3
1 7
----
"|"0 1 4 3 4 1 1 3

Just provide the two values."
49|"3 1 0 0 2 1 4 4
1 6
----
"|"3 1 0 0 2 1 4 4

Just provide the two values."
50|"3 2 1 2 2 4 1 2
2 4
----
"|"3 2 1 2 2 4 1 2

Just provide the two values."
51|"1 0 2 0 0 1 1 1
1 4
----
"|"1 0 2 0 0 1 1 1

Just provide the two values."
52|"4 3 1 2 3 4 1 0
3 6
----
"|"4 3 1 2 3 4 1 0

Just provide the two values."
53|"3 4 0 0 4 1 3 2
1 5
----
"|"3 4 0 0 4 1 3 2

Just provide the two values."
54|"4 0 1 0 0 0 0 3
1 4
----
"|"4 0 1 0 0 0 0 3

Just provide the two values."
55|"3 4 3 3 0 4 3 1
3 5
----
"|"3 4 3 3 0 4 3 1

Just provide the two values."
56|"2 0 2 3 1 2 3 3
2 3
----
"|"2 0 2 3 1 2 3 3

Just provide the two values."
57|"2 4 3 3 3 4 1 1
3 5
----
"|"2 4 3 3 3 4 1 1

Just provide the two values."
58|"3 0 0 1 4 0 1 0
1 5
----
"|"3 0 0 1 4 0 1 0

Just provide the two values."
59|"3 2 1 4 1 4 3 4
3 6
----
"|"3 2 1 4 1 4 3 4

Just provide the two values."
60|"0 1 3 2 2 0 2 0
1 3
----
"|"0 1 3 2 2 0 2 0

Just provide the two values."
61|"1 1 1 1 3 1 2 1
2 4
----
"|"1 1 1 1 3 1 2 1

Just provide the two values."
62|"4 1 4 4 3 1 2 0
1 7
----
"|"4 1 4 4 3 1 2 0

Just provide the two values."
63|"1 4 0 4 2 2 1 4
2 6
----
"|"1 4 0 4 2 2 1 4

Just provide the two values."
64|"1 0 3 2 3 0 4 3
2 4
----
"|"1 0 3 2 3 0 4 3

Just provide the two values."
65|"4 0 2 0 1 3 3 3
1 4
----
"|"4 0 2 0 1 3 3 3

Just provide the two values."
66|"2 2 3 1 0 4 0 3
1 4
----
"|"2 2 3 1 0 4 0 3

Just provide the two values."
67|"3 1 4 4 3 1 0 2
0 6
----
"|"3 1 4 4 3 1 0 2

Just provide the two values."
68|"3 4 1 4 3 3 4 0
4 6
----
"|"3 4 1 4 3 3 4 0

Just provide the two values."
69|"3 0 4 2 2 2 4 1
1 5
----
"|"3 0 4 2 2 2 4 1

Just provide the two values."
70|"2 1 0 0 2 4 4 4
2 5
----
"|"2 1 0 0 2 4 4 4

Just provide the two values."
71|"4 0 2 4 0 4 0 3
1 5
----
"|"4 0 2 4 0 4 0 3

Just provide the two values."
72|"1 4 0 4 3 0 2 4
2 6
----
"|"1 4 0 4 3 0 2 4

Just provide the two values."
73|"3 0 4 3 3 3 2 0
2 3
----
"|"3 0 4 3 3 3 2 0

Just provide the two values."
74|"3 3 4 2 4 1 0 0
1 5
----
"|"3 3 4 2 4 1 0 0

Just provide the two values."
75|"1 3 0 4 0 3 0 3
1 4
----
"|"1 3 0 4 0 3 0 3

Just provide the two values."
76|"4 4 2 0 0 0 3 4
1 5
----
"|"4 4 2 0 0 0 3 4

Just provide the two values."
77|"3 4 0 2 4 0 3 2
1 4
----
"|"3 4 0 2 4 0 3 2

Just provide the two values."
78|"1 3 4 0 3 4 0 3
2 5
----
"|"1 3 4 0 3 4 0 3

Just provide the two values."
79|"0 4 4 2 1 2 0 3
2 5
----
"|"0 4 4 2 1 2 0 3

Just provide the two values."
80|"4 3 0 3 2 3 2 3
1 3
----
"|"4 3 0 3 2 3 2 3

Just provide the two values."
81|"1 2 1 1 3 2 0 4
2 6
----
"|"1 2 1 1 3 2 0 4

Just provide the two values."
82|"2 3 2 0 1 4 1 1
2 6
----
"|"2 3 2 0 1 4 1 1

Just provide the two values."
83|"1 0 3 4 1 1 2 3
2 6
----
"|"1 0 3 4 1 1 2 3

Just provide the two values."
84|"2 4 4 1 0 2 1 0
2 5
----
"|"2 4 4 1 0 2 1 0

Just provide the two values."
85|"2 2 2 4 3 2 2 3
0 2
----
"|"2 2 2 4 3 2 2 3

Just provide the two values."
86|"1 0 4 3 1 3 2 0
4 5
----
"|"1 0 4 3 1 3 2 0

Just provide the two values."
87|"4 4 2 1 3 4 0 1
2 7
----
"|"4 4 2 1 3 4 0 1

Just provide the two values."
88|"0 2 1 0 2 2 0 0
2 2
----
"|"0 2 1 0 2 2 0 0

Just provide the two values."
89|"1 4 3 1 2 3 3 1
2 5
----
"|"1 4 3 1 2 3 3 1

Just provide the two values."
90|"1 4 3 1 1 0 3 2
3 6
----
"|"1 4 3 1 1 0 3 2

Just provide the two values."
91|"1 2 2 2 0 4 4 1
3 5
----
"|"1 2 2 2 0 4 4 1

Just provide the two values."
92|"1 3 3 4 2 3 0 4
1 5
----
"|"1 3 3 4 2 3 0 4

Just provide the two values."
93|"2 0 0 2 0 4 2 4
1 3
----
"|"2 0 0 2 0 4 2 4

Just provide the two values."
94|"1 4 2 2 4 1 1 4
2 6
----
"|"1 4 2 2 4 1 1 4

Just provide the two values."
95|"0 4 2 4 2 0 4 4
2 4
----
"|"0 4 2 4 2 0 4 4

Just provide the two values."
96|"2 2 2 1 1 2 4 0
3 4
----
"|"2 2 2 1 1 2 4 0

Just provide the two values."
97|"4 1 3 3 3 4 0 3
2 5
----
"|"4 1 3 3 3 4 0 3

Just provide the two values."
98|"0 4 1 4 0 3 2 1
2 6
----
"|"0 4 1 4 0 3 2 1

Just provide the two values."
99|"4 3 3 3 3 2 3 4
1 3
----
"|"4 3 3 3 3 2 3 4

Just provide the two values."
