|context|query
63|"0 3 3 4
2 3
----
"|"0 3 3 4

Just provide the two values."
64|"0 4 0 3
1 2
----
"|"0 4 0 3

Just provide the two values."
65|"0 0 4 3
0 2
----
"|"0 0 4 3

Just provide the two values."
66|"3 1 4 1
1 2
----
"|"3 1 4 1

Just provide the two values."
67|"3 2 2 3
1 2
----
"|"3 2 2 3

Just provide the two values."
68|"4 0 3 2
1 2
----
"|"4 0 3 2

Just provide the two values."
69|"3 3 4 3
1 3
----
"|"3 3 4 3

Just provide the two values."
70|"2 2 2 3
0 1
----
"|"2 2 2 3

Just provide the two values."
71|"3 1 2 0
1 1
----
"|"3 1 2 0

Just provide the two values."
72|"2 4 2 0
1 1
----
"|"2 4 2 0

Just provide the two values."
73|"2 3 1 3
0 2
----
"|"2 3 1 3

Just provide the two values."
74|"0 2 4 4
1 2
----
"|"0 2 4 4

Just provide the two values."
75|"4 3 4 2
0 3
----
"|"4 3 4 2

Just provide the two values."
76|"0 4 0 0
1 1
----
"|"0 4 0 0

Just provide the two values."
77|"3 2 1 4
2 2
----
"|"3 2 1 4

Just provide the two values."
78|"4 2 2 2
0 1
----
"|"4 2 2 2

Just provide the two values."
79|"2 1 3 1
1 1
----
"|"2 1 3 1

Just provide the two values."
80|"2 3 1 1
0 1
----
"|"2 3 1 1

Just provide the two values."
81|"0 2 2 2
0 0
----
"|"0 2 2 2

Just provide the two values."
82|"4 0 0 1
0 1
----
"|"4 0 0 1

Just provide the two values."
83|"2 1 4 1
0 1
----
"|"2 1 4 1

Just provide the two values."
84|"3 1 1 4
2 2
----
"|"3 1 1 4

Just provide the two values."
85|"3 2 4 0
1 2
----
"|"3 2 4 0

Just provide the two values."
86|"0 0 0 1
0 0
----
"|"0 0 0 1

Just provide the two values."
87|"0 2 1 1
0 0
----
"|"0 2 1 1

Just provide the two values."
88|"0 4 1 3
1 2
----
"|"0 4 1 3

Just provide the two values."
89|"0 0 4 3
0 2
----
"|"0 0 4 3

Just provide the two values."
90|"2 1 4 0
0 1
----
"|"2 1 4 0

Just provide the two values."
91|"2 3 4 4
1 3
----
"|"2 3 4 4

Just provide the two values."
92|"4 4 0 4
2 2
----
"|"4 4 0 4

Just provide the two values."
93|"3 4 1 0
2 2
----
"|"3 4 1 0

Just provide the two values."
94|"1 0 2 4
1 1
----
"|"1 0 2 4

Just provide the two values."
95|"3 3 0 2
1 2
----
"|"3 3 0 2

Just provide the two values."
96|"0 1 2 0
0 0
----
"|"0 1 2 0

Just provide the two values."
97|"4 4 1 0
1 2
----
"|"4 4 1 0

Just provide the two values."
98|"3 1 1 4
2 2
----
"|"3 1 1 4

Just provide the two values."
99|"2 3 0 0
0 1
----
"|"2 3 0 0

Just provide the two values."
