|context|query
33|"2 0 3 4
1 2
----
"|"2 0 3 4

Just provide the two values."
34|"4 1 4 4
1 1
----
"|"4 1 4 4

Just provide the two values."
35|"0 3 4 0
1 2
----
"|"0 3 4 0

Just provide the two values."
36|"0 1 2 1
3 3
----
"|"0 1 2 1

Just provide the two values."
37|"0 0 2 1
2 2
----
"|"0 0 2 1

Just provide the two values."
38|"4 4 4 3
0 1
----
"|"4 4 4 3

Just provide the two values."
39|"3 2 4 0
0 2
----
"|"3 2 4 0

Just provide the two values."
40|"1 2 1 4
0 2
----
"|"1 2 1 4

Just provide the two values."
41|"1 3 4 4
0 2
----
"|"1 3 4 4

Just provide the two values."
42|"1 0 3 3
1 3
----
"|"1 0 3 3

Just provide the two values."
43|"1 1 2 1
2 2
----
"|"1 1 2 1

Just provide the two values."
44|"0 2 1 3
1 3
----
"|"0 2 1 3

Just provide the two values."
45|"4 1 3 2
2 2
----
"|"4 1 3 2

Just provide the two values."
46|"1 1 1 3
1 3
----
"|"1 1 1 3

Just provide the two values."
47|"2 2 4 3
0 1
----
"|"2 2 4 3

Just provide the two values."
48|"0 2 0 1
2 2
----
"|"0 2 0 1

Just provide the two values."
49|"4 4 1 4
0 1
----
"|"4 4 1 4

Just provide the two values."
50|"3 1 4 3
1 2
----
"|"3 1 4 3

Just provide the two values."
51|"4 1 4 2
1 1
----
"|"4 1 4 2

Just provide the two values."
52|"2 4 1 0
0 2
----
"|"2 4 1 0

Just provide the two values."
53|"3 0 4 4
0 2
----
"|"3 0 4 4

Just provide the two values."
54|"1 2 0 2
0 2
----
"|"1 2 0 2

Just provide the two values."
55|"2 4 3 1
2 2
----
"|"2 4 3 1

Just provide the two values."
56|"1 0 3 2
1 3
----
"|"1 0 3 2

Just provide the two values."
57|"0 2 1 4
1 2
----
"|"0 2 1 4

Just provide the two values."
58|"3 3 0 4
0 2
----
"|"3 3 0 4

Just provide the two values."
59|"4 4 4 2
0 0
----
"|"4 4 4 2

Just provide the two values."
60|"3 1 3 2
2 2
----
"|"3 1 3 2

Just provide the two values."
61|"4 3 1 1
1 3
----
"|"4 3 1 1

Just provide the two values."
62|"4 0 2 1
1 2
----
"|"4 0 2 1

Just provide the two values."
63|"1 0 3 4
1 3
----
"|"1 0 3 4

Just provide the two values."
64|"1 1 2 3
1 3
----
"|"1 1 2 3

Just provide the two values."
65|"3 1 2 4
1 2
----
"|"3 1 2 4

Just provide the two values."
66|"0 4 0 1
2 2
----
"|"0 4 0 1

Just provide the two values."
67|"0 3 2 0
1 2
----
"|"0 3 2 0

Just provide the two values."
68|"2 3 1 1
1 3
----
"|"2 3 1 1

Just provide the two values."
69|"4 1 2 3
1 2
----
"|"4 1 2 3

Just provide the two values."
70|"0 1 1 4
2 3
----
"|"0 1 1 4

Just provide the two values."
71|"4 2 3 1
2 2
----
"|"4 2 3 1

Just provide the two values."
72|"3 1 0 2
1 3
----
"|"3 1 0 2

Just provide the two values."
73|"1 3 1 0
0 4
----
"|"1 3 1 0

Just provide the two values."
74|"3 3 1 2
0 2
----
"|"3 3 1 2

Just provide the two values."
75|"1 1 2 2
1 2
----
"|"1 1 2 2

Just provide the two values."
76|"1 4 0 1
1 3
----
"|"1 4 0 1

Just provide the two values."
77|"3 2 3 0
1 2
----
"|"3 2 3 0

Just provide the two values."
78|"3 1 2 4
1 2
----
"|"3 1 2 4

Just provide the two values."
79|"3 4 1 2
0 2
----
"|"3 4 1 2

Just provide the two values."
80|"2 3 3 3
1 1
----
"|"2 3 3 3

Just provide the two values."
81|"3 3 3 2
1 1
----
"|"3 3 3 2

Just provide the two values."
82|"2 4 2 2
0 0
----
"|"2 4 2 2

Just provide the two values."
83|"1 1 3 2
2 3
----
"|"1 1 3 2

Just provide the two values."
84|"3 4 1 4
0 2
----
"|"3 4 1 4

Just provide the two values."
85|"1 4 1 1
1 2
----
"|"1 4 1 1

Just provide the two values."
86|"2 3 1 4
0 2
----
"|"2 3 1 4

Just provide the two values."
87|"1 4 1 2
0 2
----
"|"1 4 1 2

Just provide the two values."
88|"3 1 0 1
2 4
----
"|"3 1 0 1

Just provide the two values."
89|"4 1 2 0
1 2
----
"|"4 1 2 0

Just provide the two values."
90|"2 2 3 2
1 1
----
"|"2 2 3 2

Just provide the two values."
91|"0 3 1 0
1 3
----
"|"0 3 1 0

Just provide the two values."
92|"1 4 4 2
0 1
----
"|"1 4 4 2

Just provide the two values."
93|"2 3 2 2
0 1
----
"|"2 3 2 2

Just provide the two values."
94|"2 1 3 0
2 3
----
"|"2 1 3 0

Just provide the two values."
95|"3 3 2 2
0 1
----
"|"3 3 2 2

Just provide the two values."
96|"4 1 2 2
1 1
----
"|"4 1 2 2

Just provide the two values."
97|"4 4 0 4
0 1
----
"|"4 4 0 4

Just provide the two values."
98|"1 3 0 3
0 3
----
"|"1 3 0 3

Just provide the two values."
99|"3 2 0 3
0 2
----
"|"3 2 0 3

Just provide the two values."
