|context|query
73|"0 2 4 2
2 3
----
"|"0 2 4 2

Just provide the two values."
74|"3 3 3 3
1 1
----
"|"3 3 3 3

Just provide the two values."
75|"4 1 0 2
1 3
----
"|"4 1 0 2

Just provide the two values."
76|"0 3 3 4
2 3
----
"|"0 3 3 4

Just provide the two values."
77|"1 0 1 4
0 2
----
"|"1 0 1 4

Just provide the two values."
78|"2 2 0 3
0 3
----
"|"2 2 0 3

Just provide the two values."
79|"3 3 4 3
0 2
----
"|"3 3 4 3

Just provide the two values."
80|"0 4 0 1
2 2
----
"|"0 4 0 1

Just provide the two values."
81|"0 3 0 0
1 2
----
"|"0 3 0 0

Just provide the two values."
82|"0 2 0 0
1 2
----
"|"0 2 0 0

Just provide the two values."
83|"2 2 0 2
1 2
----
"|"2 2 0 2

Just provide the two values."
84|"2 3 2 3
0 2
----
"|"2 3 2 3

Just provide the two values."
85|"0 4 3 2
4 4
----
"|"0 4 3 2

Just provide the two values."
86|"2 4 4 2
2 2
----
"|"2 4 4 2

Just provide the two values."
87|"0 0 4 2
2 3
----
"|"0 0 4 2

Just provide the two values."
88|"1 3 4 4
0 2
----
"|"1 3 4 4

Just provide the two values."
89|"0 2 1 1
1 2
----
"|"0 2 1 1

Just provide the two values."
90|"2 0 0 0
0 2
----
"|"2 0 0 0

Just provide the two values."
91|"2 3 2 1
0 2
----
"|"2 3 2 1

Just provide the two values."
92|"4 2 0 2
1 3
----
"|"4 2 0 2

Just provide the two values."
93|"2 3 0 4
0 4
----
"|"2 3 0 4

Just provide the two values."
94|"3 3 0 3
0 2
----
"|"3 3 0 3

Just provide the two values."
95|"4 4 4 2
2 2
----
"|"4 4 4 2

Just provide the two values."
96|"3 4 3 1
2 2
----
"|"3 4 3 1

Just provide the two values."
97|"4 1 2 1
0 2
----
"|"4 1 2 1

Just provide the two values."
98|"4 3 2 3
0 3
----
"|"4 3 2 3

Just provide the two values."
99|"0 4 1 1
2 2
----
"|"0 4 1 1

Just provide the two values."
