|context|query
102|"1 3 3 1
1 1
----
"|"Just provide 2 values separated by a space: count of correct colors and count of exact matches. The only accepted values are numbers from 0-4.
1 3 3 1
"
103|"3 2 0 2
2 2
----
"|"Just provide 2 values separated by a space: count of correct colors and count of exact matches. The only accepted values are numbers from 0-4.
3 2 0 2
"
104|"2 4 3 0
2 1
----
"|"Just provide 2 values separated by a space: count of correct colors and count of exact matches. The only accepted values are numbers from 0-4.
2 4 3 0
"
105|"1 0 4 3
2 1
----
"|"Just provide 2 values separated by a space: count of correct colors and count of exact matches. The only accepted values are numbers from 0-4.
1 0 4 3
"
106|"0 1 2 2
3 0
----
"|"Just provide 2 values separated by a space: count of correct colors and count of exact matches. The only accepted values are numbers from 0-4.
0 1 2 2
"
107|"4 1 2 2
2 0
----
"|"Just provide 2 values separated by a space: count of correct colors and count of exact matches. The only accepted values are numbers from 0-4.
4 1 2 2
"
108|"4 1 0 4
2 1
----
"|"Just provide 2 values separated by a space: count of correct colors and count of exact matches. The only accepted values are numbers from 0-4.
4 1 0 4
"
109|"1 4 2 3
2 1
----
"|"Just provide 2 values separated by a space: count of correct colors and count of exact matches. The only accepted values are numbers from 0-4.
1 4 2 3
"
110|"0 0 4 0
2 1
----
"|"Just provide 2 values separated by a space: count of correct colors and count of exact matches. The only accepted values are numbers from 0-4.
0 0 4 0
"
111|"4 4 0 4
1 1
----
"|"Just provide 2 values separated by a space: count of correct colors and count of exact matches. The only accepted values are numbers from 0-4.
4 4 0 4
"
112|"3 2 2 3
1 1
----
"|"Just provide 2 values separated by a space: count of correct colors and count of exact matches. The only accepted values are numbers from 0-4.
3 2 2 3
"
113|"2 3 4 2
1 0
----
"|"Just provide 2 values separated by a space: count of correct colors and count of exact matches. The only accepted values are numbers from 0-4.
2 3 4 2
"
114|"4 4 3 1
1 0
----
"|"Just provide 2 values separated by a space: count of correct colors and count of exact matches. The only accepted values are numbers from 0-4.
4 4 3 1
"
115|"4 2 3 0
2 2
----
"|"Just provide 2 values separated by a space: count of correct colors and count of exact matches. The only accepted values are numbers from 0-4.
4 2 3 0
"
116|"2 0 2 0
3 1
----
"|"Just provide 2 values separated by a space: count of correct colors and count of exact matches. The only accepted values are numbers from 0-4.
2 0 2 0
"
117|"1 4 0 4
2 2
----
"|"Just provide 2 values separated by a space: count of correct colors and count of exact matches. The only accepted values are numbers from 0-4.
1 4 0 4
"
118|"3 2 0 4
2 2
----
"|"Just provide 2 values separated by a space: count of correct colors and count of exact matches. The only accepted values are numbers from 0-4.
3 2 0 4
"
119|"1 2 3 3
2 2
----
"|"Just provide 2 values separated by a space: count of correct colors and count of exact matches. The only accepted values are numbers from 0-4.
1 2 3 3
"
120|"0 4 0 4
2 1
----
"|"Just provide 2 values separated by a space: count of correct colors and count of exact matches. The only accepted values are numbers from 0-4.
0 4 0 4
"
121|"0 2 1 2
3 1
----
"|"Just provide 2 values separated by a space: count of correct colors and count of exact matches. The only accepted values are numbers from 0-4.
0 2 1 2
"
122|"4 3 0 0
2 2
----
"|"Just provide 2 values separated by a space: count of correct colors and count of exact matches. The only accepted values are numbers from 0-4.
4 3 0 0
"
123|"3 0 0 4
2 1
----
"|"Just provide 2 values separated by a space: count of correct colors and count of exact matches. The only accepted values are numbers from 0-4.
3 0 0 4
"
124|"0 4 0 2
3 1
----
"|"Just provide 2 values separated by a space: count of correct colors and count of exact matches. The only accepted values are numbers from 0-4.
0 4 0 2
"
125|"4 1 2 3
2 0
----
"|"Just provide 2 values separated by a space: count of correct colors and count of exact matches. The only accepted values are numbers from 0-4.
4 1 2 3
"
126|"2 4 2 0
2 1
----
"|"Just provide 2 values separated by a space: count of correct colors and count of exact matches. The only accepted values are numbers from 0-4.
2 4 2 0
"
127|"2 1 2 4
2 0
----
"|"Just provide 2 values separated by a space: count of correct colors and count of exact matches. The only accepted values are numbers from 0-4.
2 1 2 4
"
128|"0 3 1 3
2 0
----
"|"Just provide 2 values separated by a space: count of correct colors and count of exact matches. The only accepted values are numbers from 0-4.
0 3 1 3
"
129|"3 3 0 0
2 2
----
"|"Just provide 2 values separated by a space: count of correct colors and count of exact matches. The only accepted values are numbers from 0-4.
3 3 0 0
"
130|"4 1 2 0
3 1
----
"|"Just provide 2 values separated by a space: count of correct colors and count of exact matches. The only accepted values are numbers from 0-4.
4 1 2 0
"
131|"2 0 4 3
2 0
----
"|"Just provide 2 values separated by a space: count of correct colors and count of exact matches. The only accepted values are numbers from 0-4.
2 0 4 3
"
132|"4 3 4 1
1 0
----
"|"Just provide 2 values separated by a space: count of correct colors and count of exact matches. The only accepted values are numbers from 0-4.
4 3 4 1
"
133|"0 4 1 4
2 0
----
"|"Just provide 2 values separated by a space: count of correct colors and count of exact matches. The only accepted values are numbers from 0-4.
0 4 1 4
"
134|"4 3 4 2
1 0
----
"|"Just provide 2 values separated by a space: count of correct colors and count of exact matches. The only accepted values are numbers from 0-4.
4 3 4 2
"
135|"3 2 3 3
1 1
----
"|"Just provide 2 values separated by a space: count of correct colors and count of exact matches. The only accepted values are numbers from 0-4.
3 2 3 3
"
136|"4 0 0 1
3 1
----
"|"Just provide 2 values separated by a space: count of correct colors and count of exact matches. The only accepted values are numbers from 0-4.
4 0 0 1
"
137|"2 4 2 3
1 0
----
"|"Just provide 2 values separated by a space: count of correct colors and count of exact matches. The only accepted values are numbers from 0-4.
2 4 2 3
"
138|"1 0 3 2
3 1
----
"|"Just provide 2 values separated by a space: count of correct colors and count of exact matches. The only accepted values are numbers from 0-4.
1 0 3 2
"
139|"2 2 1 1
2 1
----
"|"Just provide 2 values separated by a space: count of correct colors and count of exact matches. The only accepted values are numbers from 0-4.
2 2 1 1
"
140|"1 0 3 3
2 1
----
"|"Just provide 2 values separated by a space: count of correct colors and count of exact matches. The only accepted values are numbers from 0-4.
1 0 3 3
"
141|"1 3 2 4
2 1
----
"|"Just provide 2 values separated by a space: count of correct colors and count of exact matches. The only accepted values are numbers from 0-4.
1 3 2 4
"
142|"4 2 0 4
2 2
----
"|"Just provide 2 values separated by a space: count of correct colors and count of exact matches. The only accepted values are numbers from 0-4.
4 2 0 4
"
143|"0 4 0 2
3 1
----
"|"Just provide 2 values separated by a space: count of correct colors and count of exact matches. The only accepted values are numbers from 0-4.
0 4 0 2
"
144|"1 3 3 4
1 1
----
"|"Just provide 2 values separated by a space: count of correct colors and count of exact matches. The only accepted values are numbers from 0-4.
1 3 3 4
"
145|"4 0 4 3
1 0
----
"|"Just provide 2 values separated by a space: count of correct colors and count of exact matches. The only accepted values are numbers from 0-4.
4 0 4 3
"
146|"2 0 0 3
3 1
----
"|"Just provide 2 values separated by a space: count of correct colors and count of exact matches. The only accepted values are numbers from 0-4.
2 0 0 3
"
147|"0 2 1 2
3 1
----
"|"Just provide 2 values separated by a space: count of correct colors and count of exact matches. The only accepted values are numbers from 0-4.
0 2 1 2
"
148|"0 0 0 3
2 1
----
"|"Just provide 2 values separated by a space: count of correct colors and count of exact matches. The only accepted values are numbers from 0-4.
0 0 0 3
"
149|"4 4 4 4
0 0
----
"|"Just provide 2 values separated by a space: count of correct colors and count of exact matches. The only accepted values are numbers from 0-4.
4 4 4 4
"
150|"4 0 1 4
2 0
----
"|"Just provide 2 values separated by a space: count of correct colors and count of exact matches. The only accepted values are numbers from 0-4.
4 0 1 4
"
151|"3 3 1 0
2 1
----
"|"Just provide 2 values separated by a space: count of correct colors and count of exact matches. The only accepted values are numbers from 0-4.
3 3 1 0
"
152|"4 2 2 2
1 1
----
"|"Just provide 2 values separated by a space: count of correct colors and count of exact matches. The only accepted values are numbers from 0-4.
4 2 2 2
"
153|"1 0 4 4
2 1
----
"|"Just provide 2 values separated by a space: count of correct colors and count of exact matches. The only accepted values are numbers from 0-4.
1 0 4 4
"
154|"3 0 3 1
2 0
----
"|"Just provide 2 values separated by a space: count of correct colors and count of exact matches. The only accepted values are numbers from 0-4.
3 0 3 1
"
155|"2 3 1 2
2 0
----
"|"Just provide 2 values separated by a space: count of correct colors and count of exact matches. The only accepted values are numbers from 0-4.
2 3 1 2
"
156|"1 2 3 1
2 2
----
"|"Just provide 2 values separated by a space: count of correct colors and count of exact matches. The only accepted values are numbers from 0-4.
1 2 3 1
"
157|"3 1 3 2
2 0
----
"|"Just provide 2 values separated by a space: count of correct colors and count of exact matches. The only accepted values are numbers from 0-4.
3 1 3 2
"
158|"3 1 4 3
1 0
----
"|"Just provide 2 values separated by a space: count of correct colors and count of exact matches. The only accepted values are numbers from 0-4.
3 1 4 3
"
159|"1 0 2 2
3 1
----
"|"Just provide 2 values separated by a space: count of correct colors and count of exact matches. The only accepted values are numbers from 0-4.
1 0 2 2
"
160|"3 2 0 0
3 3
----
"|"Just provide 2 values separated by a space: count of correct colors and count of exact matches. The only accepted values are numbers from 0-4.
3 2 0 0
"
161|"1 0 4 1
2 1
----
"|"Just provide 2 values separated by a space: count of correct colors and count of exact matches. The only accepted values are numbers from 0-4.
1 0 4 1
"
162|"1 1 1 2
2 1
----
"|"Just provide 2 values separated by a space: count of correct colors and count of exact matches. The only accepted values are numbers from 0-4.
1 1 1 2
"
163|"3 2 3 3
1 1
----
"|"Just provide 2 values separated by a space: count of correct colors and count of exact matches. The only accepted values are numbers from 0-4.
3 2 3 3
"
164|"2 0 2 0
3 1
----
"|"Just provide 2 values separated by a space: count of correct colors and count of exact matches. The only accepted values are numbers from 0-4.
2 0 2 0
"
165|"1 0 0 4
3 2
----
"|"Just provide 2 values separated by a space: count of correct colors and count of exact matches. The only accepted values are numbers from 0-4.
1 0 0 4
"
166|"1 3 1 1
1 1
----
"|"Just provide 2 values separated by a space: count of correct colors and count of exact matches. The only accepted values are numbers from 0-4.
1 3 1 1
"
167|"0 1 1 4
2 0
----
"|"Just provide 2 values separated by a space: count of correct colors and count of exact matches. The only accepted values are numbers from 0-4.
0 1 1 4
"
168|"2 3 1 2
2 0
----
"|"Just provide 2 values separated by a space: count of correct colors and count of exact matches. The only accepted values are numbers from 0-4.
2 3 1 2
"
169|"4 3 2 3
1 0
----
"|"Just provide 2 values separated by a space: count of correct colors and count of exact matches. The only accepted values are numbers from 0-4.
4 3 2 3
"
170|"4 3 1 1
1 0
----
"|"Just provide 2 values separated by a space: count of correct colors and count of exact matches. The only accepted values are numbers from 0-4.
4 3 1 1
"
171|"4 3 2 1
2 0
----
"|"Just provide 2 values separated by a space: count of correct colors and count of exact matches. The only accepted values are numbers from 0-4.
4 3 2 1
"
172|"1 3 0 4
2 2
----
"|"Just provide 2 values separated by a space: count of correct colors and count of exact matches. The only accepted values are numbers from 0-4.
1 3 0 4
"
173|"4 1 2 1
2 0
----
"|"Just provide 2 values separated by a space: count of correct colors and count of exact matches. The only accepted values are numbers from 0-4.
4 1 2 1
"
174|"2 3 1 0
3 1
----
"|"Just provide 2 values separated by a space: count of correct colors and count of exact matches. The only accepted values are numbers from 0-4.
2 3 1 0
"
175|"4 0 4 3
1 0
----
"|"Just provide 2 values separated by a space: count of correct colors and count of exact matches. The only accepted values are numbers from 0-4.
4 0 4 3
"
176|"1 4 2 0
3 2
----
"|"Just provide 2 values separated by a space: count of correct colors and count of exact matches. The only accepted values are numbers from 0-4.
1 4 2 0
"
177|"3 3 1 3
1 0
----
"|"Just provide 2 values separated by a space: count of correct colors and count of exact matches. The only accepted values are numbers from 0-4.
3 3 1 3
"
178|"3 0 4 1
2 0
----
"|"Just provide 2 values separated by a space: count of correct colors and count of exact matches. The only accepted values are numbers from 0-4.
3 0 4 1
"
179|"3 4 0 4
1 1
----
"|"Just provide 2 values separated by a space: count of correct colors and count of exact matches. The only accepted values are numbers from 0-4.
3 4 0 4
"
180|"0 2 4 3
2 1
----
"|"Just provide 2 values separated by a space: count of correct colors and count of exact matches. The only accepted values are numbers from 0-4.
0 2 4 3
"
181|"1 1 1 3
1 1
----
"|"Just provide 2 values separated by a space: count of correct colors and count of exact matches. The only accepted values are numbers from 0-4.
1 1 1 3
"
182|"2 4 0 0
3 2
----
"|"Just provide 2 values separated by a space: count of correct colors and count of exact matches. The only accepted values are numbers from 0-4.
2 4 0 0
"
183|"0 1 1 3
2 0
----
"|"Just provide 2 values separated by a space: count of correct colors and count of exact matches. The only accepted values are numbers from 0-4.
0 1 1 3
"
184|"4 2 1 0
3 2
----
"|"Just provide 2 values separated by a space: count of correct colors and count of exact matches. The only accepted values are numbers from 0-4.
4 2 1 0
"
185|"0 1 0 0
3 2
----
"|"Just provide 2 values separated by a space: count of correct colors and count of exact matches. The only accepted values are numbers from 0-4.
0 1 0 0
"
